"","DATE","PERMNO","GVKEY","CUSIP","TICKER","NAME","RETURN","GSECTOR","SECTOR","MARKETCAP","ENTVALUE","P2B","EV2S","SIZE"
"641","2001-10-31",66181,5680,"437076102","HD","HOME DEPOT INC",-0.003649,25,"ConsumerDiscretionary",89.42704255,89.08304255,5.15132733582949,1.67587934664008,11.4011784047945
"642","2001-10-31",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",0.048598,45,"InformationTechnology",32.63337,33.74837,2.33880670823479,0.775753264067672,10.3930906634454
"643","2001-10-31",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",0.17826,45,"InformationTechnology",208.43754624,229.19554624,8.82686314220378,2.587908701504,12.2473947369331
"644","2001-10-31",59328,6008,"458140100","INTC","INTEL CORP",0.194716,45,"InformationTechnology",210.4005,200.3095,5.87218811052191,7.1713267936417,12.2567681362687
"645","2001-10-31",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",0.045307,35,"HealthCare",180.0904065,174.9004065,7.43161830974291,5.3161217781155,12.1012142621162
"646","2001-10-31",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",0.045388,40,"Financials",71.73247205,174.07447205,1.7892859079571,4.13242977993543,11.1806988117917
"647","2001-10-31",11308,3144,"191216100","KO","COCA-COLA CO",0.021985,30,"ConsumerStaples",117.22560305,120.40960305,10.313707817174,7.10297328043889,11.671855588325
"648","2001-10-31",43449,7154,"580135101","MCD","MCDONALD'S CORP",-0.039425,25,"ConsumerDiscretionary",33.900129,42.400029,3.57279720500822,2.81055475275089,10.431174098671
"649","2001-10-31",22592,7435,"88579Y101","MMM","3M CO",0.060772,20,"Industrials",46.25604584,48.53304584,7.60040187972395,3.14659270228216,10.7419474552622
"650","2001-10-31",22752,7257,"58933Y105","MRK","MERCK & CO",-0.041892,35,"HealthCare",133.6364652,139.2151652,8.32620763733559,2.7714658740713,11.8028784459563
"651","2001-10-31",10107,12141,"594918104","MSFT","MICROSOFT CORP",0.136408,45,"InformationTechnology",357.94875,319.71975,6.94398909754016,10.3255312621108,12.7881450987104
"652","2001-10-31",21936,8530,"717081103","PFE","PFIZER INC",0.044888,35,"HealthCare",250.13845,250.39745,13.673998250697,7.65273380195599,12.4297698435538
"653","2001-10-31",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",0.018821,30,"ConsumerStaples",102.56363733,115.81663733,8.03538368301473,2.78700157209549,11.5382387369117
"654","2001-10-31",59459,9380,"79299X952","SPC.2","ST PAUL COS",0.113537,40,"Financials",9.12922728,8.99904546181818,1.80562248417721,0.944880875873392,9.1192363347389
"655","2001-10-31",66093,9899,"00206R102","T","AT&T INC",-0.185776,50,"Telecommunications",131.38464072,156.84764072,4.04372413037457,3.29428800974544,11.7858844887028
"656","2001-10-31",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",-0.011278,35,"HealthCare",21.84146202,21.61546202,5.61332871241326,0.897652077242525,9.991565369926
"657","2001-10-31",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.158925,20,"Industrials",30.51563617,33.91663617,3.64627030350102,1.21582435367078,10.3259944925411
"658","2001-10-31",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",-0.072353,50,"Telecommunications",128.92399842,190.27999842,3.96213769384431,2.7964258188819,11.7669783501862
"659","2001-10-31",55976,11259,"931142103","WMT","WAL-MART STORES INC",0.038384,30,"ConsumerStaples",229.0943232,249.9443232,6.68361651253027,1.17488165460186,12.3418890894353
"660","2001-10-31",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",0.001269,10,"Energy",267.5937,271.8487,3.65760036084799,1.65611947754465,12.4972250643582
"661","2001-11-30",24643,1356,"013817101","AA","ALCOA INC",0.196157,15,"Materials",30.1315401,36.2375401,2.85390605228263,1.74857846458213,10.3133277459856
"662","2001-11-30",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",0.118247,40,"Financials",47.50339,76.47539,3.94644761983883,3.12706043506706,10.7685563558972
"663","2001-11-30",19561,2285,"097023105","BA","BOEING CO",0.081902,20,"Industrials",30.94213542,42.57413542,2.8583958817552,0.677845742898994,10.339874139845
"664","2001-11-30",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",0.040515,40,"Financials",98.15774615,175.25074615,2.02575061706738,3.4783015669657,11.4943311181391
"665","2001-11-30",18542,2817,"149123101","CAT","CATERPILLAR INC",0.060376,20,"Industrials",17.941396,34.143396,3.19753983247193,1.67500961538462,9.79486594752405
"666","2001-11-30",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",0.208038,45,"InformationTechnology",145.233,137.685,5.16053725615606,7.14726951827242,11.8860946282776
"667","2001-11-30",14541,2991,"166764100","CVX","CHEVRON CORP",-0.032072,10,"Energy",95.63367381,109.90167381,2.81623398933977,1.40137807061614,11.4682802735251
"668","2001-11-30",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",0.117529,15,"Materials",42.59302203,43.55902203,2.99634344213859,2.08256942197361,10.6594457167278
"669","2001-11-30",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.10113,25,"ConsumerDiscretionary",41.651344,56.573344,1.83010431038271,2.01586887115165,10.6370889159819
"670","2001-11-30",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",0.057402,20,"Industrials",397.83159504,616.38759504,7.25652260032103,4.53626431439505,12.8937840666824
"671","2001-11-30",66181,5680,"437076102","HD","HOME DEPOT INC",0.221554,25,"ConsumerDiscretionary",117.50552992,116.21452992,6.49848080522066,2.1540356227758,11.6742406746079
"672","2001-11-30",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",0.306595,45,"InformationTechnology",42.93762,41.78662,3.02122291021672,0.917741807959237,10.6675036437206
"673","2001-11-30",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",0.07088,45,"InformationTechnology",208.43754624,229.19554624,8.82686314220378,2.587908701504,12.2473947369331
"674","2001-11-30",59328,6008,"458140100","INTC","INTEL CORP",0.338247,45,"InformationTechnology",210.4005,200.3095,5.87218811052191,7.1713267936417,12.2567681362687
"675","2001-11-30",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",0.008979,35,"HealthCare",180.0904065,174.9004065,7.43161830974291,5.3161217781155,12.1012142621162
"676","2001-11-30",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",0.066742,40,"Financials",71.73247205,174.07447205,1.7892859079571,4.13242977993543,11.1806988117917
"677","2001-11-30",11308,3144,"191216100","KO","COCA-COLA CO",-0.015455,30,"ConsumerStaples",117.22560305,120.40960305,10.313707817174,7.10297328043889,11.671855588325
"678","2001-11-30",43449,7154,"580135101","MCD","MCDONALD'S CORP",0.038166,25,"ConsumerDiscretionary",33.900129,42.400029,3.57279720500822,2.81055475275089,10.431174098671
"679","2001-11-30",22592,7435,"88579Y101","MMM","3M CO",0.103468,20,"Industrials",46.25604584,48.53304584,7.60040187972395,3.14659270228216,10.7419474552622
"680","2001-11-30",22752,7257,"58933Y105","MRK","MERCK & CO",0.061746,35,"HealthCare",133.6364652,139.2151652,8.32620763733559,2.7714658740713,11.8028784459563
"681","2001-11-30",10107,12141,"594918104","MSFT","MICROSOFT CORP",0.104213,45,"InformationTechnology",357.94875,319.71975,6.94398909754016,10.3255312621108,12.7881450987104
"682","2001-11-30",21936,8530,"717081103","PFE","PFIZER INC",0.036277,35,"HealthCare",250.13845,250.39745,13.673998250697,7.65273380195599,12.4297698435538
"683","2001-11-30",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",0.049878,30,"ConsumerStaples",102.56363733,115.81663733,8.03538368301473,2.78700157209549,11.5382387369117
"684","2001-11-30",59459,9380,"79299X952","SPC.2","ST PAUL COS",0.025708,40,"Financials",9.12922728,8.99322728000001,1.80562248417721,0.944269979000421,9.1192363347389
"685","2001-11-30",66093,9899,"00206R102","T","AT&T INC",-0.019155,50,"Telecommunications",131.38464072,156.84764072,4.04372413037457,3.29428800974544,11.7858844887028
"686","2001-11-30",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",0.086692,35,"HealthCare",21.84146202,21.61546202,5.61332871241326,0.897652077242525,9.991565369926
"687","2001-11-30",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.121266,20,"Industrials",30.51563617,33.91663617,3.64627030350102,1.21582435367078,10.3259944925411
"688","2001-11-30",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",-0.056414,50,"Telecommunications",128.92399842,190.27999842,3.96213769384431,2.7964258188819,11.7669783501862
"689","2001-11-30",55976,11259,"931142103","WMT","WAL-MART STORES INC",0.072957,30,"ConsumerStaples",267.09094,286.80994,7.60899492906387,1.10763087974048,12.4953444786426
"690","2001-11-30",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",-0.046134,10,"Energy",267.5937,271.8487,3.65760036084799,1.65611947754465,12.4972250643582
"691","2001-12-31",24643,1356,"013817101","AA","ALCOA INC",-0.079016,15,"Materials",30.1315401,36.2375401,2.85390605228263,1.74857846458213,10.3133277459856
"692","2001-12-31",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",0.084473,40,"Financials",47.50339,76.47539,3.94644761983883,3.12706043506706,10.7685563558972
"693","2001-12-31",19561,2285,"097023105","BA","BOEING CO",0.104843,20,"Industrials",30.94213542,42.57413542,2.8583958817552,0.677845742898994,10.339874139845
"694","2001-12-31",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",0.035354,40,"Financials",98.15774615,175.25074615,2.02575061706738,3.4783015669657,11.4943311181391
"695","2001-12-31",18542,2817,"149123101","CAT","CATERPILLAR INC",0.101856,20,"Industrials",17.941396,34.143396,3.19753983247193,1.67500961538462,9.79486594752405
"696","2001-12-31",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",-0.113992,45,"InformationTechnology",145.233,137.685,5.16053725615606,7.14726951827242,11.8860946282776
"697","2001-12-31",14541,2991,"166764100","CVX","CHEVRON CORP",0.054111,10,"Energy",95.63367381,109.90167381,2.81623398933977,1.40137807061614,11.4682802735251
"698","2001-12-31",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",-0.041272,15,"Materials",42.59302203,43.55902203,2.99634344213859,2.08256942197361,10.6594457167278
"699","2001-12-31",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.022472,25,"ConsumerDiscretionary",41.651344,56.573344,1.83010431038271,2.01586887115165,10.6370889159819
"700","2001-12-31",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",0.045714,20,"Industrials",397.83159504,616.38759504,7.25652260032103,4.53626431439505,12.8937840666824
"701","2001-12-31",66181,5680,"437076102","HD","HOME DEPOT INC",0.093462,25,"ConsumerDiscretionary",117.50552992,116.21452992,6.49848080522066,2.1540356227758,11.6742406746079
"702","2001-12-31",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",-0.062301,45,"InformationTechnology",42.93762,41.78662,3.02122291021672,0.917741807959237,10.6675036437206
"703","2001-12-31",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",0.046457,45,"InformationTechnology",208.43754624,229.19554624,8.82686314220378,2.587908701504,12.2473947369331
"704","2001-12-31",59328,6008,"458140100","INTC","INTEL CORP",-0.037048,45,"InformationTechnology",210.4005,200.3095,5.87218811052191,7.1713267936417,12.2567681362687
"705","2001-12-31",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",0.014592,35,"HealthCare",180.0904065,174.9004065,7.43161830974291,5.3161217781155,12.1012142621162
"706","2001-12-31",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",-0.03632,40,"Financials",71.73247205,174.07447205,1.7892859079571,4.13242977993543,11.1806988117917
"707","2001-12-31",11308,3144,"191216100","KO","COCA-COLA CO",0.004046,30,"ConsumerStaples",117.22560305,120.40960305,10.313707817174,7.10297328043889,11.671855588325
"708","2001-12-31",43449,7154,"580135101","MCD","MCDONALD'S CORP",-0.013785,25,"ConsumerDiscretionary",33.900129,42.400029,3.57279720500822,2.81055475275089,10.431174098671
"709","2001-12-31",22592,7435,"88579Y101","MMM","3M CO",0.031681,20,"Industrials",46.25604584,48.53304584,7.60040187972395,3.14659270228216,10.7419474552622
"710","2001-12-31",22752,7257,"58933Y105","MRK","MERCK & CO",-0.126937,35,"HealthCare",133.6364652,139.2151652,8.32620763733559,2.7714658740713,11.8028784459563
"711","2001-12-31",10107,12141,"594918104","MSFT","MICROSOFT CORP",0.031771,45,"InformationTechnology",357.94875,319.71975,6.94398909754016,10.3255312621108,12.7881450987104
"712","2001-12-31",21936,8530,"717081103","PFE","PFIZER INC",-0.079889,35,"HealthCare",250.13845,250.39745,13.673998250697,7.65273380195599,12.4297698435538
"713","2001-12-31",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",0.021559,30,"ConsumerStaples",102.56363733,115.81663733,8.03538368301473,2.78700157209549,11.5382387369117
"714","2001-12-31",59459,9380,"79299X952","SPC.2","ST PAUL COS",-0.06011,40,"Financials",9.12922728,8.98740909818182,1.80562248417721,0.943659082127448,9.1192363347389
"715","2001-12-31",66093,9899,"00206R102","T","AT&T INC",0.047886,50,"Telecommunications",131.38464072,156.84764072,4.04372413037457,3.29428800974544,11.7858844887028
"716","2001-12-31",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",-0.009517,35,"HealthCare",21.84146202,21.61546202,5.61332871241326,0.897652077242525,9.991565369926
"717","2001-12-31",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.073588,20,"Industrials",30.51563617,33.91663617,3.64627030350102,1.21582435367078,10.3259944925411
"718","2001-12-31",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",0.009787,50,"Telecommunications",128.92399842,190.27999842,3.96213769384431,2.7964258188819,11.7669783501862
"719","2001-12-31",55976,11259,"931142103","WMT","WAL-MART STORES INC",0.044787,30,"ConsumerStaples",267.09094,286.80994,7.60899492906387,1.10763087974048,12.4953444786426
"720","2001-12-31",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",0.050802,10,"Energy",267.5937,271.8487,3.65760036084799,1.65611947754465,12.4972250643582
"721","2002-01-31",24643,1356,"013817101","AA","ALCOA INC",0.008439,15,"Materials",31.95245778,38.37245778,3.0538524113543,1.95777845816327,10.3720043826686
"722","2002-01-31",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",0.006725,40,"Financials",54.43584,83.14384,4.35660984393757,3.49520094165125,10.9047780394445
"723","2002-01-31",19561,2285,"097023105","BA","BOEING CO",0.055957,20,"Industrials",38.54562225,50.77862225,3.95218109812365,0.91850485221764,10.5595978122317
"724","2002-01-31",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",0.001271,40,"Financials",105.05831842,170.89031842,2.18384680857256,3.76244646455306,11.5622708884785
"725","2002-01-31",18542,2817,"149123101","CAT","CATERPILLAR INC",-0.031005,20,"Industrials",19.55020335,36.41520335,3.44618426758329,2.06482214504423,9.88074096689394
"726","2002-01-31",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",0.093319,45,"InformationTechnology",145.233,137.685,5.16053725615606,7.14726951827242,11.8860946282776
"727","2002-01-31",14541,2991,"166764100","CVX","CHEVRON CORP",-0.064836,10,"Energy",96.36033636,109.85933636,2.82391162441755,1.43374577625809,11.4758499473827
"728","2002-01-31",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",0.03905,15,"Materials",46.82622095,50.03122095,3.35455411920625,2.02588358236152,10.7541986017187
"729","2002-01-31",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.016409,25,"ConsumerDiscretionary",46.409264,60.172264,2.01542814956356,2.56882957650273,10.7452543734583
"730","2002-01-31",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",-0.073104,20,"Industrials",371.98212415,599.89612415,6.74234877290606,4.90255405307117,12.8266010787405
"731","2002-01-31",66181,5680,"437076102","HD","HOME DEPOT INC",-0.018036,25,"ConsumerDiscretionary",117.50552992,116.21452992,6.49848080522066,2.1540356227758,11.6742406746079
"732","2002-01-31",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",0.076436,45,"InformationTechnology",42.93762,41.78662,3.02122291021672,0.917741807959237,10.6675036437206
"733","2002-01-31",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",-0.108052,45,"InformationTechnology",178.036456,198.977456,7.72358925860049,2.75897748197449,12.0897436172925
"734","2002-01-31",59328,6008,"458140100","INTC","INTEL CORP",0.114149,45,"InformationTechnology",203.32126,193.94926,5.66986224205243,7.1504667453178,12.2225425686693
"735","2002-01-31",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",-0.026904,35,"HealthCare",196.5102519,191.9912519,8.2835329384985,5.48985622497998,12.1884698814496
"736","2002-01-31",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",-0.05392,40,"Financials",70.9494179,198.1944179,1.76834200438662,4.5220958725016,11.1697224781853
"737","2002-01-31",11308,3144,"191216100","KO","COCA-COLA CO",-0.07211,30,"ConsumerStaples",129.79173402,133.27273402,12.3282422131459,8.16822346285854,11.7736863987898
"738","2002-01-31",43449,7154,"580135101","MCD","MCDONALD'S CORP",0.026823,25,"ConsumerDiscretionary",35.298,43.8437,3.68574382106945,3.04690192917107,10.4715815840925
"739","2002-01-31",22592,7435,"88579Y101","MMM","3M CO",-0.060993,20,"Industrials",44.77891348,47.06391348,7.46066535821393,3.02467310282776,10.7094926263479
"740","2002-01-31",22752,7257,"58933Y105","MRK","MERCK & CO",0.006463,35,"HealthCare",130.62667896,136.05617896,7.94276291864283,2.85618095168109,11.7800987549009
"741","2002-01-31",10107,12141,"594918104","MSFT","MICROSOFT CORP",-0.03834,45,"InformationTechnology",326.57865,287.88565,6.01433977900553,9.93394237405107,12.696426086898
"742","2002-01-31",21936,8530,"717081103","PFE","PFIZER INC",0.045671,35,"HealthCare",248.16485488,248.59785488,12.6138484741283,8.02239108299987,12.4218485417264
"743","2002-01-31",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",0.037028,30,"ConsumerStaples",117.0818649,129.3478649,8.95600588235294,3.27131676530096,11.670628669104
"744","2002-01-31",59459,9380,"79299X952","SPC.2","ST PAUL COS",0.016602,40,"Financials",9.55142615,11.0007897863636,1.89249576976422,1.17831938585729,9.16444575740394
"745","2002-01-31",66093,9899,"00206R102","T","AT&T INC",-0.037369,50,"Telecommunications",125.05600224,151.77700224,4.04214888615942,3.60618233795856,11.7365169338744
"746","2002-01-31",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",0.050586,35,"HealthCare",23.33148452,23.16848452,6.06170031696545,0.963266444370531,10.057558994367
"747","2002-01-31",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.063438,20,"Industrials",35.0861378,38.3661378,4.05807746934999,1.50431845200753,10.4655613969739
"748","2002-01-31",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",-0.015276,50,"Telecommunications",125.5311298,186.0761298,4.04847711161996,2.85655710469757,11.7403090530107
"749","2002-01-31",55976,11259,"931142103","WMT","WAL-MART STORES INC",0.042224,30,"ConsumerStaples",267.09094,286.80994,7.60899492906387,1.10763087974048,12.4953444786426
"750","2002-01-31",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",-0.006361,10,"Energy",297.25506,301.14606,4.10760512388243,1.99165405677098,12.6023458371163
"751","2002-02-28",24643,1356,"013817101","AA","ALCOA INC",0.052162,15,"Materials",31.95245778,38.37245778,3.0538524113543,1.95777845816327,10.3720043826686
"752","2002-02-28",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",0.016736,40,"Financials",54.43584,83.14384,4.35660984393757,3.49520094165125,10.9047780394445
"753","2002-02-28",19561,2285,"097023105","BA","BOEING CO",0.126496,20,"Industrials",38.54562225,50.77862225,3.95218109812365,0.91850485221764,10.5595978122317
"754","2002-02-28",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",0.024116,40,"Financials",105.05831842,170.89031842,2.18384680857256,3.76244646455306,11.5622708884785
"755","2002-02-28",18542,2817,"149123101","CAT","CATERPILLAR INC",0.104017,20,"Industrials",19.55020335,36.41520335,3.44618426758329,2.06482214504423,9.88074096689394
"756","2002-02-28",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",-0.279293,45,"InformationTechnology",107.25265,98.28165,3.7739769168514,5.09548164661966,11.5829425451097
"757","2002-02-28",14541,2991,"166764100","CVX","CHEVRON CORP",0.01599,10,"Energy",96.36033636,109.85933636,2.82391162441755,1.43374577625809,11.4758499473827
"758","2002-02-28",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",0.068372,15,"Materials",46.82622095,50.03122095,3.35455411920625,2.02588358236152,10.7541986017187
"759","2002-02-28",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.092118,25,"ConsumerDiscretionary",46.409264,60.172264,2.01542814956356,2.56882957650273,10.7452543734583
"760","2002-02-28",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",0.041184,20,"Industrials",371.98212415,599.89612415,6.74234877290606,4.90255405307117,12.8266010787405
"761","2002-02-28",66181,5680,"437076102","HD","HOME DEPOT INC",-0.001797,25,"ConsumerDiscretionary",109.06224,105.17724,5.71784837999371,1.84108038089903,11.5996740074219
"762","2002-02-28",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",-0.090005,45,"InformationTechnology",33.8067,30.9787,2.2596551032685,0.729185104980699,10.4284142866792
"763","2002-02-28",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",-0.089258,45,"InformationTechnology",178.036456,198.977456,7.72358925860049,2.75897748197449,12.0897436172925
"764","2002-02-28",59328,6008,"458140100","INTC","INTEL CORP",-0.184646,45,"InformationTechnology",203.32126,193.94926,5.66986224205243,7.1504667453178,12.2225425686693
"765","2002-02-28",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",0.062076,35,"HealthCare",196.5102519,191.9912519,8.2835329384985,5.48985622497998,12.1884698814496
"766","2002-02-28",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",-0.140969,40,"Financials",70.9494179,198.1944179,1.76834200438662,4.5220958725016,11.1697224781853
"767","2002-02-28",11308,3144,"191216100","KO","COCA-COLA CO",0.0832,30,"ConsumerStaples",129.79173402,133.27273402,12.3282422131459,8.16822346285854,11.7736863987898
"768","2002-02-28",43449,7154,"580135101","MCD","MCDONALD'S CORP",-0.039735,25,"ConsumerDiscretionary",35.298,43.8437,3.68574382106945,3.04690192917107,10.4715815840925
"769","2002-02-28",22592,7435,"88579Y101","MMM","3M CO",0.068018,20,"Industrials",44.77891348,47.06391348,7.46066535821393,3.02467310282776,10.7094926263479
"770","2002-02-28",22752,7257,"58933Y105","MRK","MERCK & CO",0.03633,35,"HealthCare",130.62667896,136.05617896,7.94276291864283,3.02079891473739,11.7800987549009
"771","2002-02-28",10107,12141,"594918104","MSFT","MICROSOFT CORP",-0.084288,45,"InformationTechnology",326.57865,287.88565,6.01433977900553,9.93394237405107,12.696426086898
"772","2002-02-28",21936,8530,"717081103","PFE","PFIZER INC",-0.013919,35,"HealthCare",248.16485488,248.59785488,12.6138484741283,8.02239108299987,12.4218485417264
"773","2002-02-28",18163,8762,"742718109","PG","PROCTER & GAMBLE CO",0.038075,30,"ConsumerStaples",117.0818649,129.3478649,8.95600588235294,3.27131676530096,11.670628669104
"774","2002-02-28",59459,9380,"79299X952","SPC.2","ST PAUL COS",0.09396,40,"Financials",9.55142615,10.9949716045455,1.89249576976422,1.17769618729064,9.16444575740394
"775","2002-02-28",66093,9899,"00206R102","T","AT&T INC",0.010414,50,"Telecommunications",125.05600224,151.77700224,4.04214888615942,3.60618233795856,11.7365169338744
"776","2002-02-28",92655,10903,"91324P102","UNH","UNITEDHEALTH GROUP INC",-0.025017,35,"HealthCare",23.33148452,23.16848452,6.06170031696545,0.963266444370531,10.057558994367
"777","2002-02-28",17830,10983,"913017109","UTX","UNITED TECHNOLOGIES CORP",0.064964,20,"Industrials",35.0861378,38.3661378,4.05807746934999,1.50431845200753,10.4655613969739
"778","2002-02-28",65875,2136,"92343V104","VZ","VERIZON COMMUNICATIONS INC",0.009709,50,"Telecommunications",125.5311298,186.0761298,4.04847711161996,2.85655710469757,11.7403090530107
"779","2002-02-28",55976,11259,"931142103","WMT","WAL-MART STORES INC",0.033845,30,"ConsumerStaples",248.4675144,268.4755144,6.93114021423789,1.28762764455358,12.4230673892128
"780","2002-02-28",11850,4503,"30231G102","XOM","EXXON MOBIL CORP",0.063508,10,"Energy",297.25506,301.14606,4.10760512388243,1.99165405677098,12.6023458371163
"781","2002-03-31",24643,1356,"013817101","AA","ALCOA INC",0.004525,15,"Materials",31.95245778,38.37245778,3.0538524113543,1.95777845816327,10.3720043826686
"782","2002-03-31",59176,1447,"025816109","AXP","AMERICAN EXPRESS CO",0.123731,40,"Financials",54.43584,83.14384,4.35660984393757,3.49520094165125,10.9047780394445
"783","2002-03-31",19561,2285,"097023105","BA","BOEING CO",0.049826,20,"Industrials",38.54562225,50.77862225,3.95218109812365,0.91850485221764,10.5595978122317
"784","2002-03-31",59408,7647,"060505104","BAC","BANK OF AMERICA CORP",0.063643,40,"Financials",105.05831842,170.89031842,2.18384680857256,3.76244646455306,11.5622708884785
"785","2002-03-31",18542,2817,"149123101","CAT","CATERPILLAR INC",0.02414,20,"Industrials",19.55020335,36.41520335,3.44618426758329,2.06482214504423,9.88074096689394
"786","2002-03-31",76076,20779,"17275R102","CSCO","CISCO SYSTEMS INC",0.186405,45,"InformationTechnology",107.25265,98.28165,3.7739769168514,5.09548164661966,11.5829425451097
"787","2002-03-31",14541,2991,"166764100","CVX","CHEVRON CORP",0.069043,10,"Energy",96.36033636,109.85933636,2.82391162441755,1.43374577625809,11.4758499473827
"788","2002-03-31",11703,4087,"263534109","DD","DU PONT (E I) DE NEMOURS",0.006618,15,"Materials",46.82622095,50.03122095,3.35455411920625,2.02588358236152,10.7541986017187
"789","2002-03-31",26403,3980,"254687106","DIS","DISNEY (WALT) CO",0.003478,25,"ConsumerDiscretionary",46.409264,60.172264,2.01542814956356,2.56882957650273,10.7452543734583
"790","2002-03-31",12060,5047,"369604103","GE","GENERAL ELECTRIC CO",-0.027273,20,"Industrials",371.98212415,599.89612415,6.74234877290606,4.90255405307117,12.8266010787405
"791","2002-03-31",66181,5680,"437076102","HD","HOME DEPOT INC",-0.0268,25,"ConsumerDiscretionary",109.06224,105.17724,5.71784837999371,1.84108038089903,11.5996740074219
"792","2002-03-31",27828,5606,"428236103","HPQ","HEWLETT-PACKARD CO",-0.104374,45,"InformationTechnology",33.8067,30.9787,2.2596551032685,0.729185104980699,10.4284142866792
"793","2002-03-31",12490,6066,"459200101","IBM","INTL BUSINESS MACHINES CORP",0.059927,45,"InformationTechnology",178.036456,198.977456,7.72358925860049,2.75897748197449,12.0897436172925
"794","2002-03-31",59328,6008,"458140100","INTC","INTEL CORP",0.065149,45,"InformationTechnology",203.32126,193.94926,5.66986224205243,7.1504667453178,12.2225425686693
"795","2002-03-31",22111,6266,"478160104","JNJ","JOHNSON & JOHNSON",0.066502,35,"HealthCare",196.5102519,191.9912519,8.2835329384985,5.48985622497998,12.1884698814496
"796","2002-03-31",47896,2968,"46625H100","JPM","JPMORGAN CHASE & CO",0.218803,40,"Financials",70.9494179,198.1944179,1.76834200438662,4.5220958725016,11.1697224781853
"797","2002-03-31",11308,3144,"191216100","KO","COCA-COLA CO",0.106985,30,"ConsumerStaples",129.79173402,133.27273402,12.3282422131459,8.16822346285854,11.7736863987898
"798","2002-03-31",43449,7154,"580135101","MCD","MCDONALD'S CORP",0.063218,25,"ConsumerDiscretionary",35.298,43.8437,3.68574382106945,3.04690192917107,10.4715815840925
